user_id,username,email,profile_name,profile_heading,date_of_birth,relationship_status,body_type,children,smoker,location,age,my_story,personality_traits,communication_style,life_priorities,core_values,arrangement_preferences,age_min,age_max,location_preference,max_distance,lifestyle_interests,looking_for,profile_image,additional_image_1,additional_image_2,additional_image_3,additional_image_4,private_image_1,private_image_2,private_image_3,private_image_4,private_image_5,gender
898,angelic_aaliyah,synergydating+angelic_aaliyah@gmail.com,angelic_aaliyah,23 year old female australian. love a agood conversation long black hair & tattoos 🩵,29-10-2000,Single,curvy,1,No,"Newcastle NSW, Australia",25.0,"fun, mama, love to have a good time, can’t get better than that. won’t disappoint. i can satisfy you just as much as you can satisfy me. 😍",optimistic,practical,creativity,honesty,casual,19.0,34.0,country wide,20km,travel,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/12/Facetune_19-11-2023-19-14-30.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_4346.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_0273.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_7311.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/12/IMG_7301.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/IMG_0272.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/IMG_02731.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/IMG_0335.jpeg,,,Female
903,Tan22,synergydating+Tan22@gmail.com,Tan22,Ready and Able,04-03-1989,Single,average,,Light,"Sydney NSW, Australia",36.0,"young business owner. When I am not working I like to travel. I enjoy movies, cars and unfortunately the Casino.",spontaneous,playful,creativity,adventure,travel,31.0,46.0,country wide,50km,hiking,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/05/dad40a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/dad40.jpeg,,,,,,,,,Male
904,Genuine,synergydating+Genuine@gmail.com,Genuine,Sugar and Spice,04-06-1984,Single,few extra pounds,,No,"Sydney NSW, Australia",41.0,"Hi Im Rasheed. I have lived in Sydney for around ten years now. When I have some free time I love to cook, and of course spicy hot food is my favourite. Nowadays it is hard to meet people if you do not have a good circle of friends. I am interested to see how sugar Dating works out. I am open to most things and never judgemental of others.",spontaneous,playful,community,compassion,discuss,36.0,51.0,country wide,20km,photography,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2023/05/dad47.jpeg,,,,,,,,,,Male
905,Tim 65,synergydating+Tim 65@gmail.com,Tim 65,Prince amongst theives,26-06-1982,Single,slim,,No,"Melbourne VIC, Australia",43.0,"I am told I have a great sense of humour, Love practical jokes and winding people up._x000D_
Like to get out and about as much as I can. A nice pub or restaurant. Bit of a AFL nut as well.",progressive,playful,career,growth,travel,38.0,53.0,country wide,10km,technology,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/05/dad39.jpeg,,,,,,,,,,Male
906,Steve 452,synergydating+Steve 452@gmail.com,Steve 452,Here for a good time,20-11-1978,Single,average,,No,"Brisbane QLD, Australia",46.0,"I work for a marketing company. Love my job although not can be very stressful at times. Bit of a homebody, Couch, Dog, cheese platter, wine and a movie.",realistic,playful,career,stability,long_term,41.0,56.0,country wide,5km,music,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/05/dad30.jpeg,,,,,,,,,,Male
907,Constantine,synergydating+Constantine@gmail.com,Constantine,Try me,17-09-1989,Single,athletic,,Social,"Sydney NSW, Australia",36.0,"Fit, fun, look for the positive in most things. Don't take life too seriously but seriously enough to pursue my career interest. Interest are jujutsu, swimming and beautiful women.",spontaneous,intellectual,creativity,adventure,long_term,31.0,46.0,country wide,5km,yoga,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/05/dad43.jpeg,,,,,,,,,,Male
908,IM GAME,synergydating+IM GAME@gmail.com,IM GAME,Im Game,08-08-1992,Single,curvy,,No,"Perth WA, Australia",33.0,"Up for anything that's fun. First on the dance floor, last off.",ambitious,direct,wealth,loyalty,casual,28.0,43.0,country wide,any,hiking,"Looking for a confident, successful man who appreciates a curvy woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/05/2babe-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/2babe-b.jpeg,,,,,,,,,Female
909,Well,synergydating+Well@gmail.com,Well,Look at my eyes,20-03-1985,Divorced,curvy,,No,"Sydney NSW, Australia",40.0,"Full figured mature woman, curves in all of the right places.",introverted,playful,creativity,adventure,open,35.0,50.0,country wide,20km,technology,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/05/3babe-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/3babe.jpeg,,,,,,,,,Female
910,sexy librarian,synergydating+sexy librarian@gmail.com,sexy librarian,You won't be dissapointed,18-12-1991,Separated,hot,1,No,"Sydney NSW, Australia",33.0,"Single mum, happy to be back inn the saddle, come for a ride with me x",creative,direct,health,independence,open,28.0,43.0,country wide,50km,travel,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/05/7babe-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/7babe.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/31a-copy.jpeg,,,,,Female
911,Milf,synergydating+Milf@gmail.com,Milf,All the experience you could want,03-03-1982,Divorced,curvy,1,No,"Gold Coast QLD, Australia",43.0,"Recently divorced, I have one child already grown up. I love to dress up sexy and show off my curves. Buy me a lovely cocktail and I'm yours",ambitious,playful,health,loyalty,travel,38.0,53.0,country wide,10km,reading,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/05/10babe-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/10babe-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/10babe-d.jpeg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/10babe-c.jpeg,,,,,Female
912,Britny,synergydating+Britny@gmail.com,Britny,Ready and waiting,17-06-2002,Single,average,,No,"Sydney NSW, Australia",23.0,"Happy, fun outgoing can be little mischievous at times.",progressive,emotional,health,loyalty,travel,18.0,33.0,country wide,20km,theater,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/05/1babe-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/1babe-b.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/private-pic5.jpeg,,,,,Female
913,Annabella 19,synergydating+Annabella 19@gmail.com,Annabella 19,Bright and Bubbly,18-07-2003,Single,curvy,,No,"Sydney NSW, Australia",22.0,"Im a happy person, I look for the good in life. Im always keen to try new things. Being a babe sounded exciting so here I am. Don't disappoint me.",adventurous,direct,travel,independence,open,18.0,32.0,country wide,30km,yoga,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/05/5babe-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/5babe-a.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/5babe-b.jpeg,,,,,Female
914,SEX E GAL,synergydating+SEX E GAL@gmail.com,SEX E GAL,Mutual Reciprocation wanted,04-02-1988,Rather Not Say,hot,,Light,"Sydney NSW, Australia",37.0,"Sexy, Hot, not my first rodeo so no time wasters please._x000D_
Genuine article only sought.",progressive,emotional,creativity,ambition,short_term,32.0,47.0,country wide,50km,golf,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/05/6babe-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/6babe-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/6babe-c.jpeg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/23.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/05/private-pic2.jpeg,,,,Female
919,Abibgail 14,synergydating+Abibgail 14@gmail.com,Abibgail 14,Class,04-04-1989,Single,athletic,,No,"Gold Coast QLD, Australia",36.0,"Hi Im Aby, seeing what this is all about. I love to try new things. I consider myself a non-judgemental person and  base my opinions on what I see. Manners to me are very important as is my privacy. If you can respect that and know how to treat a lady then please message and say hello. I promise not to bite, well generally not on a first date x",realistic,intellectual,community,ambition,marriage,31.0,46.0,country wide,5km,reading,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/06/4babe.jpeg,,,,,,,,,,Female
920,Balerina,synergydating+Balerina@gmail.com,Balerina,All you will ever want,04-03-2005,Single,slim,,No,"Wollongong NSW, Australia",20.0,"Petite pocket rocket. I love to dance, go to the gym and live a pretty healthy life. I do however love cocktails and fine dining. New to Sugar Dating. Im young but not niave so respectful messaging please.",adventurous,intellectual,career,ambition,long_term,18.0,30.0,country wide,10km,reading,"Looking for a confident, successful man who appreciates a slim woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/06/8babe-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/8babe-a.jpeg,,,,,,,,,Female
921,Mistress Suzy,synergydating+Mistress Suzy@gmail.com,Mistress Suzy,Worship me,25-10-1998,Single,curvy,,Light,"Perth WA, Australia",27.0,"Well hello, I'm Mistress Suzy. Im recruiting some more worshippers to do my bidding.",progressive,thoughtful,health,compassion,monogamous,22.0,37.0,country wide,5km,wine,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/06/babe1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe1a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe1b.jpeg,,,,,,,,Female
922,It Girl,synergydating+It Girl@gmail.com,It Girl,You found me,10-06-1993,Single,hot,,Yes,"Canberra ACT, Australia",32.0,"Sexy, flirty and fun.",spontaneous,emotional,growth,stability,long_term,27.0,42.0,country wide,5km,cooking,"Looking for a confident, successful man who appreciates a hot woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/06/babe2c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe2.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe2d.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe2a.jpeg,,,,Female
923,Baby 66,synergydating+Baby 66@gmail.com,Baby 66,I do what Daddy tells me,06-05-2005,Single,curvy,,Light,"Newtown NSW, Australia",20.0,Flirty fun and Submissive. Party girl.,progressive,playful,wealth,ambition,short_term,18.0,30.0,country wide,any,sailing,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/06/babe3.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe3a.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe3c.jpeg,,,,,Female
924,Heart Breaker,synergydating+Heart Breaker@gmail.com,Heart Breaker,Il break your heart,08-03-1992,Single,hot,,No,"Melbourne VIC, Australia",33.0,"I'm a down-to-earth babe who enjoys good company, real conversation and shared experiences. I'm in my 33s and based in Melbourne VIC, Australia.  I'm looking for a mutually beneficial, low-drama arrangement that suits us both and fits around our lifestyles. If you value discretion, respect and a bit of fun, we’ll get along well.",introverted,intellectual,career,stability,discuss,28.0,43.0,country wide,30km,hiking,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2023/06/babe4a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/06/babe4.jpeg,,,,,,,,,Female
925,Blake,synergydating+Blake@gmail.com,Blake,Sexy and Smart,05-02-2004,Single,athletic,,No,"Woy Woy NSW, Australia",21.0,"Im a good listener. I always make time for people that I care about. Im studying economics. In my spare time I love to go to the beach, have a coffee and generally chill.",spontaneous,playful,growth,adventure,long_term,18.0,31.0,country wide,20km,technology,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/06/babe5.jpeg,,,,,,,,,,Female
926,Nina,synergydating+Nina@gmail.com,Nina,I know my way around,05-05-2001,Single,hot,,No,"Melbourne VIC, Australia",24.0,"Young, athletic, smart, can hold a good conversation and find it easy to inject myself in company. _x000D_
Drop dead gorgeous in an evening dress, sexy as fuck in tight jeans.",creative,thoughtful,health,loyalty,marriage,19.0,34.0,country wide,5km,hiking,"Looking for a confident, successful man who appreciates a hot woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/06/babe6.jpeg,,,,,,,,,,Female
